"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YEL008W",8.51042485999461,-0.758545229032804,0.489127903803529,0,0.995974362449551,1
"YEL009C",31643.6362011065,-0.194502285461556,0.229305803961005,0,0.999296133909096,1
"YEL009C-A",2.42093544976812,0.763972821055435,0.879856902267324,0.256829059899536,0.398659425361818,1
"YEL010W",1.61808246385934,1.83764309475893,1.311272669614,0.991131078131523,0.160829205158265,1
"YEL011W",6680.42482164105,-0.51131509897665,0.304730129816097,0,0.999710992182414,1
"YEL012W",4243.95007128167,0.184339108057866,0.260741518685603,0,0.91248508844619,1
"YEL013W",1011.1519605378,0.314067626729345,0.275542647612762,0,0.791788919855636,1
"YEL014C",27.6771801389263,-0.662371158370489,0.370573927900421,0,0.999397710501903,1
"YEL015W",839.389107518805,-0.47874342746861,0.153118863914519,0,0.999999999983075,1
"YEL016C",388.432746366209,-0.399379674975332,0.175459689517433,0,0.999999952588701,1
"YEL017C-A",716.962408417468,-0.0242595950120408,0.311662843364399,0,0.964366233704431,1
"YEL017W",368.401697890036,-0.844375522592815,0.275782150408435,0,0.999999724357332,1
"YEL018W",112.234034314885,-0.193663930996959,0.219769289263626,0,0.99956215869594,1
"YEL019C",153.686360052051,-0.0196739114485117,0.219250943003787,0,0.994501789715399,1
"YEL020C",2925.71315463936,0.681197611706617,0.305177201006196,0.469227751072104,0.319461281450544,1
"YEL020C-B",3.77068665741459,-1.26825702844858,1.36599288418683,0,0.906943204990972,1
"YEL020W-A",438.128199809829,1.21135433627511,0.520650878146865,1.29329338437257,0.0979777450769644,1
"YEL022W",367.505342487255,-0.187747345403691,0.210993947681634,0,0.999706949922549,1
"YEL023C",215.565929595928,-0.565178332515233,0.24724385480374,0,0.999995869921682,1
"YEL024W",13888.5672886127,-0.217081484792854,0.160344120104726,0,0.999998730347663,1
"YEL025C",978.736310225726,-0.374468030662638,0.190831167255095,0,0.999999111116621,1
"YEL026W",190.913778371837,0.669383600191133,0.34875283410802,0.376724107567939,0.353195460784188,1
"YEL027W",3926.3248039247,0.306408885367575,0.182719565650815,0,0.897483250949805,1
"YEL028W",113.674106410256,0.342812210192122,0.420650873671726,0,0.678673296875501,1
"YEL029C",198.285488244783,0.356324487832387,0.219986747544981,0,0.795539576694908,1
"YEL030C-A",1.42463077926118,-1.28006844456959,1.47822509857774,0,0.890610427668028,1
"YEL030W",255.857881706458,0.395740703038569,0.182208088922635,0,0.782511569748619,1
"YEL031W",1757.7339018408,-0.211906890489421,0.287610811800821,0,0.995427514237526,1
"YEL032W",833.046042631708,-0.194277611154808,0.288736325045628,0,0.994384420954355,1
"YEL033W",230.238941795513,0.406874183180248,0.629601812958383,0,0.582486826791925,1
"YEL034C-A",5.81897244557995,-0.161282389668155,0.609460372106509,0,0.874366533859391,1
"YEL035C",44.7385508661313,-0.0797140670355008,0.358198835359438,0,0.95766750415629,1
"YEL036C",691.608645959149,-0.207051021000682,0.203798535581363,0,0.999870809750541,1
"YEL037C",985.610077509498,-0.597096672046164,0.242927006960555,0,0.999998482922451,1
"YEL038W",413.057417683555,1.07356039796209,0.39597022693027,1.35252693646687,0.0881268883680245,1
"YEL039C",3970.9561676557,2.24591159403391,0.765816994359648,2.23018241513694,0.0128846436656535,0.47696327629383
"YEL040W",830.762745693073,-2.52337433251852,0.523475285810066,0,0.999999997394519,1
"YEL041W",374.000291706975,0.239498473077588,0.296782355369626,0,0.842723662234321,1
"YEL042W",862.458518777041,-0.342538862489071,0.227849142244434,0,0.99994381656566,1
"YEL043W",1073.96532164502,-0.202189569646514,0.145635612813601,0,0.999999808532901,1
"YEL044W",1190.30251630009,-0.791673634936578,0.40478583784372,0,0.999487177584828,1
"YEL045C",10.0194931894295,-0.317918632958137,0.579503029909898,0,0.930136301291854,1
"YEL046C",2004.77851271425,0.330844975891757,0.348486667696662,0,0.72388132664797,1
"YEL047C",1130.91974977519,-0.13319456292508,0.201090187878194,0,0.999575376817747,1
"YEL048C",80.5288050991222,-0.703826163662768,0.285672191211697,0,0.999992995375075,1
"YEL049W",117.377811687792,0.518131168974341,0.496896355893282,0,0.515947189667187,1
"YEL050C",1062.63528497342,0.76998045169595,0.397858662860638,0.583072516325246,0.279932339039735,1
"YEL050W-A",61.6399906859169,0.290153087323646,0.568687351155881,0,0.668510125163396,1
"YEL051W",1588.19420292273,0.0974604836191135,0.196648608159999,0,0.987445435098002,1
"YEL052W",2185.00974031695,0.166005114131207,0.25629923940391,0,0.926642833986782,1
"YEL053C",552.174901077697,-0.0254526189812054,0.224172590846269,0,0.994010646839388,1
"YEL053W-A",0.805731914940376,-0.476143248646362,1.88090908664643,0,0.705108478306476,1
"YEL054C",666.391119118099,-0.0918359620963534,0.326355670381452,0,0.973169099903959,1
"YEL055C",600.365491056,-0.292769060569801,0.208627348050901,0,0.999965469478163,1
"YEL056W",448.00533896053,-0.424135933517711,0.208944407621792,0,0.999997895916651,1
"YEL057C",112.872858601759,-2.62897834297055,0.460783997407438,0,0.999999999996565,1
"YEL058W",927.97881108282,0.167045754163795,0.235889676596602,0,0.942067094118196,1
"YEL059C-A",215.836630191859,0.17118059067896,0.300889358510559,0,0.888578072425547,1
"YEL059W",26.7778486276101,0.784124176725531,0.482289222762292,0.510324853032927,0.304920596743718,1
"YEL060C",11456.2407746294,-0.898108381433957,0.331641133640124,0,0.999992443307767,1
"YEL061C",413.116398057863,-1.53908553956071,0.254884641214649,0,1,1
"YEL062W",324.374476011714,0.451961785572914,0.127925135680771,0,0.74937663985421,1
"YEL063C",1744.6526319072,-0.23383379938525,0.176628363940438,0,0.999993685934673,1
"YEL064C",409.562079992314,-0.445377568725142,0.232632619372156,0,0.999988005741474,1
"YEL065W",940.082840207552,-0.939788039330395,0.308672548361691,0,0.999999137239629,1
"YEL066W",950.16601686681,-0.121808453157238,0.444637813105326,0,0.931061175195333,1
"YEL067C",109.526736102706,-0.543304866634896,0.484593638631423,0,0.987154535514076,1
"YEL068C",265.848876311881,0.245052594251903,0.280569198123333,0,0.85176526491976,1
"YEL069C",97.4672629618677,-0.958962722202634,0.446126496446823,0,0.999601578323432,1
"YEL070W",204.764783712718,1.38978105942992,0.801834187134185,1.0622907741989,0.144071550046681,1
"YEL071W",5606.75982593137,-0.519449956720471,0.368511442110021,0,0.997937887607758,1
"YEL072W",289.202669821573,0.89824695615338,0.429036614262877,0.83966483087304,0.200563583622717,1
"YEL073C",205.905327861633,0.382757299620333,0.254015464221535,0,0.729440689532299,1
"YEL074W",4.85340892734583,-0.308992176315764,0.684983388824745,0,0.891844086726758,1
"YEL077C",380.460429318984,-0.785470354255655,0.241223851916813,0,0.999999978727264,1
"YER001W",1206.31429552868,-0.926456288128403,0.309794374441787,0,0.999998837807517,1
"YER002W",828.182297279315,-0.276298503053752,0.334724940976512,0,0.992494080764046,1
"YER003C",1882.68605769032,-0.974804055785935,0.458408813626377,0,0.999514183805389,1
"YER004W",1706.06853588263,-0.301547516102257,0.307750902988365,0,0.996805569782642,1
"YER005W",586.959931994419,0.324658858544936,0.191398545568362,0,0.867477814817976,1
"YER006C-A",4.65930597891552,0.0586587955217603,0.827767139679053,0,0.718721493820076,1
"YER006W",667.426196021653,-0.0234206532193768,0.224526405774999,0,0.993786303683893,1
"YER007C-A",465.166634169719,0.0613822391133152,0.191955949827361,0,0.993472603831987,1
"YER007W",241.245718868486,0.284663979020037,0.189879056145228,0,0.908906978559709,1
"YER008C",792.748530452782,0.163269405910028,0.175670893228066,0,0.983524732020398,1
"YER009W",1719.21403554634,-0.208592894420748,0.246700404206168,0,0.998757386965655,1
"YER010C",1027.03797652314,-0.077492875419706,0.311927030019634,0,0.975742215245962,1
"YER011W",20.1441940738849,0.278570706718979,0.534415685015411,0,0.686311388499351,1
"YER012W",1450.13220216628,0.306372032335422,0.174719733409384,0,0.907509114220287,1
"YER013W",369.980557378172,0.125223153289669,0.168126342000324,0,0.992945897712003,1
"YER014W",426.698939258036,-0.346748592084726,0.223384415708984,0,0.999962229081523,1
"YER015W",7641.0885301179,-1.25378480830835,0.883809820544903,0,0.978665949673671,1
"YER016W",441.502118034758,-0.62866605318809,0.196405832596696,0,0.999999998502086,1
"YER017C",1710.67365835248,0.330566774454701,0.342254650570175,0,0.727758161530719,1
"YER018C",180.404772397894,-0.774400513107756,0.489525462371205,0,0.996320237942531,1
"YER019C-A",1743.22396375817,0.23936930656561,0.374186227957783,0,0.787573528661097,1
"YER019W",341.588682108748,-0.716128644622136,0.307074952214777,0,0.999977611961727,1
"YER020W",2218.52667666142,-0.191827556496335,0.208453091126454,0,0.999766828497944,1
"YER021W",2692.48062361354,-0.0063353535590149,0.174087644568021,0,0.999112473478374,1
"YER022W",519.364278585214,-0.158948670852151,0.127601706415451,0,0.999999975576448,1
"YER023W",913.192346613936,-0.30289890057176,0.251338509710905,0,0.999587276422302,1
"YER024W",25784.8215096491,0.176171836330195,0.224630999409915,0,0.946360487240199,1
"YER025W",2066.88993567598,-0.150708579187595,0.155257736745363,0,0.999995340263298,1
"YER026C",2243.59939041997,0.358965389245987,0.301911357292927,0,0.723400429126133,1
"YER027C",613.539041657868,0.352056817997979,0.182892363833167,0,0.845328495968179,1
