"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YHL033C",841.000997872538,-0.235047778983376,0.368989310718056,-0.6370043037994,0.524145650750274,0.674301892524743
"YHL034C",2009.57584923403,-0.361485630855565,0.160571064004949,-2.25125014332859,0.0244047100018535,0.0846761173996896
"YHL034W-A",17.3739367540159,0.408220327793827,0.697530383820788,0.585236625188658,0.55841000261086,0.70344994382223
"YHL035C",344.86778381702,0.137349130703578,0.201841108120671,0.680481453864507,0.496225169595292,0.65095298373418
"YHL036W",421.169219848708,2.3697880344124,0.599190885676222,3.9549801091149,7.73973380564918e-05,0.00289700581719329
"YHL037C",2.61633259267825,1.7626227777843,0.940706412743883,1.8737225067309,0.0610158647211774,0.160286678229686
"YHL038C",371.068486265436,1.20568853952115,0.350498456062077,3.43992539387281,0.000585724263947113,0.00803874012030526
"YHL039W",630.804077986871,-0.178582974227477,0.158376654933105,-1.12758395044337,0.259539471995739,0.424951160934699
"YHL040C",540.501106183977,0.178166688480304,0.213130214757678,0.835952277732533,0.403214090665574,0.570896429149607
"YHL041W",6.94562035041463,1.09732018376458,0.715870490524506,1.53284734919104,0.125364691251413,0.262014325945424
"YHL042W",161.185726810226,-0.121020094854123,0.257053375797999,-0.470797531751632,0.637801954271929,0.762055498081531
"YHL043W",205.824104094006,-0.351302907172995,0.198461015380618,-1.77013559312518,0.0767538823089517,0.187958753822397
"YHL044W",147.727553047899,0.0718050748527207,0.371916349566444,0.193067809297511,0.846912211312518,0.905634946423419
"YHL045W",0.9173573038537,2.23914117886059,1.71370776122924,1.30660619594466,0.191395143685309,0.347153129926716
"YHL046W-A",7.20287469432441,0.602593047194493,0.502504674780884,1.19917898765271,0.230504361636437,0.393475659885748
"YHL047C",253.928538658288,-0.165389906710188,0.174426378095776,-0.948193206301483,0.343068204156651,0.511167485855603
"YHL048C-A",0.571993572952646,1.02286875193093,2.42642275381274,0.421554220229615,0.673365098554649,0.789127675270116
"YHL048W",86.2311961236132,-0.027108694350237,0.242833162732627,-0.111635058594057,0.911116400768567,0.942397402637191
"YHL050C",53.8574103246791,-0.0947854219672658,0.332773832503584,-0.284834361085904,0.775780596097765,0.858793187281348
"YHR001W",1427.12981866715,-0.312120599551721,0.179031659829996,-1.74338214731463,0.0813166455098562,0.195641450202132
"YHR001W-A",5702.49997529783,-0.623946770922886,0.17834001888668,-3.49863577910323,0.000470940742662056,0.00726020990291387
"YHR002W",498.601780794866,0.226094544322448,0.252856679461311,0.894160853508487,0.371270676897731,0.539775824039639
"YHR003C",451.041598345608,-0.156024311109204,0.131768727623124,-1.18407693482063,0.236428178064705,0.399532075398547
"YHR004C",710.31375768771,-0.103844246548101,0.140568423780883,-0.738745187254664,0.460089813930448,0.62020325794847
"YHR005C",149.589389173565,-0.00359664097212396,0.266221138571093,-0.0135099751711245,0.989221363666791,0.993241934970915
"YHR005C-A",1314.61994177193,0.82836811760807,0.374508633220025,2.21187989843054,0.0270114341539711,0.0907137669031679
"YHR006W",1415.25241502605,0.184409889155943,0.18295150345455,1.00797143326978,0.313507665106679,0.483780544836248
"YHR007C",5879.53928376893,-0.304697184619843,0.427984551109466,-0.711935007537013,0.476531913951993,0.635101661753886
"YHR007C-A",476.839505261469,-0.219119501288892,0.524179501746231,-0.41802378871918,0.675944257694445,0.790678003394358
"YHR008C",18081.1832764006,-0.74582249738161,0.367337735838065,-2.03034544131451,0.0423642043738333,0.125741236555472
"YHR009C",4134.86161425417,0.517424564959963,0.19658904660779,2.63201116180325,0.00850922005733825,0.0413114217592651
"YHR010W",3107.30023193774,-0.464639212689219,0.415424861523741,-1.11846751536479,0.263410874309271,0.429015179254762
"YHR011W",231.776042733071,1.09824482060661,0.35615601309968,3.08360600470683,0.00205410917840806,0.0166923398498002
"YHR012W",498.764605426652,-0.113559622478951,0.18757478511435,-0.605409849781901,0.544928953273267,0.692918503649733
"YHR013C",276.932402002787,-0.172965829886478,0.205914571788551,-0.839988294097483,0.400947465224037,0.569317718375119
"YHR014W",27.8534484078189,1.34953593501812,0.353907315116876,3.81324679477858,0.000138489263401782,0.00383814550471551
"YHR015W",78.0382617928471,-0.866623076969147,0.519222425444394,-1.66907867322452,0.095152473281029,0.217975398732802
"YHR016C",1930.01357379122,0.408391591835874,0.265247865496508,1.53966023843932,0.123694424052236,0.259754084646927
"YHR017W",708.910900754,0.142984081709937,0.192902175949987,0.74122586230965,0.458584686909578,0.619606000077347
"YHR018C",11171.6837122839,-0.190526213244022,0.274629629375482,-0.693756947046414,0.487860737732847,0.644582708602751
"YHR019C",4114.67943835776,-0.245123011420748,0.325976074119426,-0.751966266490293,0.452100001066157,0.613616624051168
"YHR020W",1769.24464899043,0.159810899370846,0.247847322023502,0.644795747906818,0.51908350702293,0.669668632522587
"YHR021C",2164.11255666327,-0.41026631489747,0.399517666777018,-1.0269040621086,0.304505858302544,0.472995015310993
"YHR021W-A",36.9861352099387,0.422849472312445,0.586342792012514,0.721164271263729,0.470835749019573,0.630640118400539
"YHR022C",82.0248807220094,0.502029145136706,0.487152037160435,1.03053894234537,0.302797436436075,0.471408360834182
"YHR022C-A",6.17608238854506,-0.615623915498667,0.702568006557457,-0.876248149293317,0.38092922547363,0.549035915175062
"YHR023W",442.058453452319,-0.0712834329459726,0.281083211231434,-0.253602599150898,0.79981102997188,0.87489070511979
"YHR024C",819.033433661971,1.0684449753556,0.318882864272211,3.35058761402599,0.000811240158536971,0.00957716780606617
"YHR025W",1061.00474690341,-0.0572621958999632,0.329813767263596,-0.173619786630064,0.862169970748965,0.915851692353906
"YHR026W",1481.31683759433,0.31844965474425,0.165172603064438,1.92798108666977,0.0539032732433899,0.148288024744399
"YHR027C",3400.4462476439,0.434009419039517,0.22266699846938,1.9491411930053,0.0513237750824837,0.1437531224079
"YHR028C",2104.60284139334,0.077846504672935,0.13524251111732,0.575606767648709,0.564901976881092,0.708105258619368
"YHR029C",486.18177518681,-0.733786877494571,0.249443189866224,-2.94169938208415,0.0032762938801814,0.0222580725035961
"YHR030C",730.190108652091,0.580899297657052,0.289027373317606,2.00984180490999,0.0444913452243059,0.12991893527438
"YHR031C",332.226278650833,-0.2014840896061,0.169039913082059,-1.19193204689056,0.233333689021663,0.396770061508202
"YHR032C-A",1.2105293777708,1.97058581591278,1.22011266365542,1.61508512665458,0.10634334223036,0.235911092534018
"YHR032W",1206.20639321075,0.54000316343649,0.248458065372065,2.17341772595644,0.0297867637402439,0.0975931314905815
"YHR032W-A",64.7472950787514,0.291510400717464,0.347074502098442,0.839907279143145,0.400992887780403,0.569317718375119
"YHR033W",2075.81790118817,0.00159197845859597,0.427450232600275,0.00372435979017163,0.997028517981309,0.998122315106293
"YHR034C",249.234219774501,0.00938718382823422,0.200001885017694,0.0469354767701501,0.962566170414727,0.976159058863934
"YHR035W",72.3350147860837,-0.0502352323359434,0.177175847820155,-0.283533184426668,0.776777651041245,0.85897560838509
"YHR036W",239.352278829167,0.254284761086018,0.164117417062252,1.5494075256471,0.12133502388482,0.256961196651312
"YHR037W",3597.70653039691,0.421624264405855,0.245547493657817,1.71707826508468,0.0860150089380484,0.202991476958879
"YHR038W",355.151582805083,0.788397564033418,0.372294171497923,2.11767366881224,0.0342425637686605,0.108174973828771
"YHR039C",1259.25066424552,-0.0952734842565787,0.168330088712942,-0.565992004073921,0.571419779593704,0.712856687488142
"YHR039C-A",1636.32247510257,-0.0154007461415967,0.244981168533402,-0.0628650203352138,0.949876023814791,0.968764375135749
"YHR040W",348.050172493584,-0.108282722242537,0.305495226627599,-0.354449800862304,0.723013919535743,0.824062790076216
"YHR041C",141.544098851705,0.496898653751741,0.279046047076942,1.78070486558346,0.0750098190699116,0.184786853839559
"YHR042W",956.530656169843,0.305994217319448,0.268487530366968,1.13969619706813,0.25445709087329,0.419185647701637
"YHR043C",743.931879567675,0.0744152296322051,0.247653265567836,0.30048151984421,0.763820004416982,0.851507643913227
"YHR044C",435.736904732924,-0.56855195455714,0.221843467283051,-2.56285191319933,0.0104051183464564,0.0477429501543202
"YHR045W",491.769165969922,-0.143987483522458,0.151619787563767,-0.949661556951472,0.342321408542862,0.510917597670545
"YHR046C",204.235382922587,0.263678529012521,0.334484704567866,0.788312665457087,0.430544097188015,0.5972687206274
"YHR047C",847.138890249835,0.861095991001437,0.416249831134742,2.06869991671587,0.0386157719110274,0.118475413473674
"YHR048W",404.425129521555,0.215056734641464,0.278817724474553,0.771316583430089,0.44054881353864,0.604091801157779
"YHR049C-A",28.2450095470268,0.467755899523804,0.477456305019797,0.979683155518093,0.327280917189026,0.496508706597746
"YHR049W",491.331056599238,0.552199171664954,0.305119479566416,1.80978013088396,0.0703784806584566,0.177343076702932
"YHR050W",2378.55038107161,-0.234811953675207,0.165298224780937,-1.42053524159981,0.155502397577233,0.301912231196791
"YHR050W-A",93.5053466665902,-0.989444927972318,0.335072696047829,-2.95292615495917,0.00315963108721119,0.021754606014065
"YHR051W",11630.6028066268,-0.574551375908207,0.218902289092874,-2.62469331996999,0.00869406285536515,0.0418834104483114
"YHR052W",447.808373485659,0.749629326890775,0.256734040805878,2.91986728576279,0.00351446714358306,0.0230907968923075
"YHR056C",296.697516062767,0.412506645161657,0.292038480101419,1.41250784834383,0.157850868860348,0.304842703590216
"YHR057C",1640.61991620518,-0.908485758500812,0.285418504217366,-3.18299530365746,0.00146483014663249,0.0137280591587288
"YHR058C",256.614768223845,-0.0641999930056176,0.199095301054163,-0.322458604827405,0.747116207730136,0.840624831288271
"YHR059W",355.605236800188,0.837348011345867,0.396298652372651,2.11292167241206,0.0346474869398407,0.109174938439008
