"","112B","112C","115B","115C","117B","117C","123B","123C","141B","141C","152B","152C","29B","29C","50B","50C","112A","115A","117A","123A","141A","152A","29A","50A","AncB","AncA","AncC"
"YDL017W",10.855157552209,12.9789655667505,17.2505921106014,10.214177499216,10.5133167330758,19.7864426538615,27.2985776025005,19.8048165313804,21.9920442261224,14.1609701233943,22.5783040928936,16.8876874265496,29.0234647990845,18.2497582568254,50.4155382360077,22.5900782946378,18.6270817462673,29.6634142466521,23.5792842793422,29.3653359962392,31.1170597169822,30.2700735365763,23.3263684530993,32.3303713506412,18.4043214837072,20.0482600067079,15.7830292241726
"YDL018C",13.4784872939929,8.50903136741319,15.7598001998087,6.40456535085976,12.939466748401,10.9474170420955,18.1728283175147,9.46896952005394,13.6083367587056,16.3468916860659,24.7798167368719,19.4712515477755,39.6996711965679,5.81876350217622,22.4688034127327,11.3665267368589,21.0254184517953,15.2554701839925,21.110694950458,13.967466405088,45.7212396854477,13.8513945966187,5.29305458302516,18.6172082215771,11.7728048357317,19.0870420611808,18.8344148741793
"YDL019C",45.0489038416674,44.5916327355577,65.9142994843351,33.3479092406836,66.40462449353,52.1421419116104,51.0569938444461,53.6797215749537,79.4629664302988,86.6765419633263,71.7283538189205,101.95626214984,92.8434541529296,42.1419538490944,117.636255884018,65.6256071977136,89.5379036730447,70.9610507043289,56.8626783342981,57.8892583536177,155.077479377374,41.673592363965,69.9175582129835,79.2820623289601,85.3900907705606,64.3329439256347,79.6516874846576
"YDL020C",652.48542853403,193.93051869655,530.934890515177,163.592475298254,457.643778816709,302.229802339925,399.172860965669,325.745888066644,286.990102000559,170.501881888385,252.508380467463,200.257726274532,441.204114752295,248.796221259716,714.173701862562,253.280529740195,139.183473477474,541.877382848583,464.179917600191,439.722767668614,380.40911946636,288.610523620926,349.587791064918,574.227354073327,271.296091182907,284.245878177297,148.886575681361
"YDL021W",208.59994429495,100.815865315174,119.582808272873,44.279839753358,110.165182177358,75.9020914918621,271.727051985696,89.6884789047363,196.834870974135,44.9539521366813,132.500342386414,35.7288013837821,78.450346268915,65.2406816910667,49.858460465444,107.51733466815,35.4953832418141,97.4655039532856,135.687289318669,85.066918888819,104.190492580779,74.9885845403152,137.373230573397,78.0106432309012,158.113239629258,172.05801224935,33.2495815655902
"YDL022C-A",1.44735434029453,0.807819433615176,1.06485136485194,0.662541243192389,1.07828889570008,0.64873582471677,0.708032272110963,0.800194607328502,0.607515033870786,0.0950400679422438,0.665573590039947,0.0630137590542895,1.02807913457247,0.176326166732613,3.06392773809991,0.786363484939924,0.0799445568509327,1.15571743818125,1.61735162926896,0.841413638860723,0.682929279100904,0.716451444652693,1.04630148734218,2.72446949584055,0.596091384087683,0.686584246805066,0
"YDL022W",408.244383609327,105.985909690311,321.585112185286,69.3459834541367,366.258794906127,101.446064590085,134.054110186342,111.427099070494,273.017256221531,260.409786161748,279.950491564495,297.550970254355,185.845074326563,85.6945170320497,66.4779472872587,132.037577880367,301.630812998569,182.988594378698,413.020531853315,115.778516707235,359.483465914422,138.454241679133,82.1038931832042,102.621684343327,244.919047437027,349.540040048459,273.677726747152
"YDL023C",0,0.107709257815357,0,0,0,0.0810919780895963,0,0.0666828839440419,0,0.0950400679422438,0.0511979684646113,0,0.0790830103517288,0.0881630833663063,0,0,0.159889113701865,0.23114348763625,0,0.252424091658217,0.140088057251467,0,0.123094292628492,0.181631299722704,0,0.137316849361013,0
"YDL024C",30.12306220738,17.2873358793648,24.3850962551094,13.582095485444,21.9252075459016,21.083914303295,17.7008068027741,23.5390580322468,25.515631422573,7.12800509566828,22.0663244082475,14.4301508234323,17.9518433498424,9.6979391702937,55.5220844661742,26.7363584879574,8.87384581045353,25.1946401523513,17.1098777622663,16.9124141411005,11.8199298305926,26.7475206003672,21.0491240394722,34.4191312974523,24.7377924396389,24.9916665837044,7.9967348069141
"YDL025C",115.607427931026,49.1154215638027,185.071167211267,72.4378425890345,150.690873174086,120.827047353498,139.48235760586,92.2224284946099,93.9218242364235,97.0359093690309,122.516738535815,133.715196713202,183.630750036714,114.523845292832,339.353208568339,115.666919875709,63.4759781396406,162.108632662224,152.626919541013,145.985266342335,151.960520103529,118.990644099401,106.168827392074,178.997645876724,130.022433154126,116.719321956861,103.010570736433
"YDL025W-A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YDL026W",0.271378938805225,0,0.53242568242597,0.0552117702660324,0.0898574079750067,0.243275934268789,0.157340504913547,0.0666828839440419,0,0,0.153593905393834,0,0,0.0881630833663063,0.185692590187874,0.0714875895399931,0.239833670552798,0.23114348763625,0,0,0.105066042938601,0.298521435271955,0.0615471463142461,0,0.0745114230109604,0.0686584246805066,0.105220194827817
"YDL027C",200.63949542333,44.1607957042963,142.051172071249,38.0409097132963,121.487215582209,74.7668037986078,153.879013805449,76.1518534640958,86.9961528502965,64.4371660648413,83.1966987549934,71.7096578037815,118.545432517241,38.8799197645411,128.035040934539,76.7776711659526,66.6737604136779,151.24488874332,162.841771936396,119.31245399045,123.014825273945,83.1083675797124,31.5736860592082,127.959250654645,77.9389484694646,89.5305857833806,74.0750171587833
"YDL028C",35.9124795685581,15.6716970121344,37.1633126333327,15.293660363691,27.136937208452,24.9763292515956,40.5938502676952,26.9398851133929,22.7210622667674,23.4748967817342,26.6741415700625,32.0740033586334,44.2074027866164,14.6350718388068,51.2511548918531,26.3074329507175,32.2976009677768,39.4484885565867,32.3470325853791,31.9737182767075,52.0076912546073,31.8223849999904,21.2337654784149,36.8711538437088,27.0476465529786,29.1798304892153,29.2512141621332
"YDL029W",160.475412480157,124.404192776737,169.95027783037,83.2041377909108,158.508467667912,148.72268781632,214.219097439795,151.770243856639,217.368879118967,198.348621795463,220.202462366293,228.235835294637,153.579206103057,143.176847386881,138.062440804684,142.617741132286,203.13911895822,193.77529046839,199.530116789812,167.020607313853,230.21721108563,169.858696669743,76.5646500149221,149.300928372062,183.670657722017,197.736263079859,214.333536864264
"YDL030W",31.0276586700641,15.1331507230576,32.371481491499,13.0299777827836,23.4527834814768,22.7868458431765,55.4625279820254,25.9396418542323,21.6275352058,17.2022522975461,23.2438776829335,18.4630314029068,38.8297580826988,18.3379213401917,49.1156901046926,22.9475162423378,20.6256956675406,32.4371360982871,36.1776022336477,33.4882628266568,27.9300564145113,29.2551006566516,21.5415012099861,30.6048740032755,17.4356729845647,19.5676510339444,19.8866168224574
"YDL031W",30.8467393775273,27.304296856193,57.2890034290344,36.4949801458474,46.9954243709285,39.7350692639022,50.034280562508,41.343388045306,55.0408620686932,54.3629188629634,71.9843436612435,67.9918460195784,50.6131266251064,75.3794362781919,41.9665253824594,56.6896585052145,79.7047231803799,56.1678674956089,39.0718104123395,55.1125933453773,45.5811516281962,79.7649275046665,12.247882116535,33.8742373982842,51.7854389926175,55.7506408405714,66.0782823518692
"YDL032W",0,0,0,0.0552117702660324,0.0898574079750067,0,0,0,0,0,0,0,0.237249031055186,0,0,0,0,0.0770478292120835,0,0,0,0,0,0,0,0,0
"YDL033C",9.04596462684084,5.60088140639856,17.6765326565422,6.45977712112579,16.6236204753762,8.51465769940761,18.7235200847121,9.13555510033373,8.01919844709437,10.5494475415891,11.7755327468606,8.00274739989477,21.6687448363737,11.2848746708872,23.6758052489539,12.7962785276588,9.75323593581379,21.8815834962317,21.7065613401886,20.2780686965434,25.0757622480127,10.6273630956816,10.3399205807933,19.0712864708839,9.61197356841389,14.2122939088649,11.7846618207155
"YDL034W",0,0,0.106485136485194,0.22084708106413,0.26957222392502,0.243275934268789,0.472021514740642,0.200048651832126,0.364509020322471,0.190080135884488,0.153593905393834,0.189041277162869,0.63266408281383,0.176326166732613,0.464231475469684,0.214462768619979,0.159889113701865,0.154095658424167,0.0851237699615241,0.0841413638860723,0.175110071564334,0.298521435271955,0.492377170513969,0.181631299722704,0.149022846021921,0.343292123402533,0.315660584483451
"YDL035C",78.1571343759049,36.5672930283136,78.6925158625584,31.6363443624366,58.7667448156544,60.9000755452868,90.2347795679194,59.0810351744211,70.350240922237,43.7184312534321,74.5954400529387,51.5452549064088,95.8486085462953,43.8170524330542,110.022859686315,64.3388305859938,53.2430748627212,81.9788902816568,68.865129898873,74.6333897669461,75.5424848728538,70.5107630112359,65.1168808004723,74.3780172364471,76.8957885473111,60.4194137188458,47.769968451829
"YDL036C",12.4834311850404,11.6325998440585,22.8943043443167,11.870530607197,21.4759205060266,16.2994875960088,30.6813984581417,19.3380363437721,22.4780562532191,18.722893384622,16.3833499086756,20.9835817650784,44.602817838375,26.3607619265256,40.4809846609564,20.945863735218,24.0633116121308,24.3471140310184,26.643739997957,19.1000896021384,26.826862963656,18.0306946904261,36.1281748864624,27.1538793085442,14.0081475260606,17.0272893207656,20.3074976017687
"YDL037C",3.43746655819952,2.31574904303017,5.11128655128931,7.50880075618041,2.06672038342515,9.48776143648276,6.13627969162834,11.202724502599,6.31815635225617,16.7270519578349,1.74073092779679,15.3753572092466,37.4853469067195,16.1338442560341,30.3607384957173,4.50371814101956,8.5540675830498,4.69991758193709,1.95784670911505,4.5436336498479,2.76673913071648,8.95564305815866,75.2721599423229,18.3447612719931,4.99226534173435,7.07181774209218,9.04893675519227
"YDL039C",14.6544626954822,11.9557276175046,18.3154434754534,31.5259208219045,12.3104648925759,41.6812767380525,27.0625668451301,48.7451881630946,23.8145893277348,79.3584567317736,12.9018880530821,49.9068971709973,103.36149452971,85.0773754484856,62.2070177129376,25.4495818762375,38.6132209590005,27.8913141747742,12.342946644421,24.0644300714167,12.9756563029172,41.4944795028018,239.972323479245,72.3800729394974,27.7927607830882,43.0488322746776,49.4534915690741
"YDL040C",20.5343397029287,36.5672930283136,38.973559953581,39.0347215780849,31.7196650151774,58.9538680711365,55.7772089918525,53.4796729231216,60.9945094006269,93.2343066513411,88.8284752861007,120.293266034639,72.044622430425,70.8831190265103,51.2511548918531,74.9189938379128,123.514340334691,50.3122324754905,41.7106472811468,38.9574514792515,85.9265121166188,63.1671357035458,19.6335396742445,33.7834217484229,72.4996145896645,66.7359887894524,103.115790931261
"YDL041W",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770478292120835,0,0,0.0175110071564334,0,0,0,0,0,0
"YDL042C",25.3287009551544,11.9557276175046,30.2417787617951,9.66205979655567,21.2063482821016,16.867131442636,29.5013446712901,16.3373065662903,10.2062525690292,6.36768455213033,31.2819587318775,16.5096048722238,32.9776153166709,14.3705825887079,32.7747421681597,26.6648708984174,30.5388207170563,40.3730625071317,30.048690796418,36.4332105626693,23.6573706683416,33.0164707410783,6.33935607036734,25.9732758603466,21.1612441351128,25.8155676798705,23.4641034466032
"YDL043C",23.248129090981,10.4477980080896,26.5147989848133,9.82769510735377,26.238363128702,14.0289122095002,20.2182548813908,14.0700885121928,12.8793187180607,8.36352597891745,26.6229436015979,14.1780957872151,31.5541211303398,14.106093338609,19.8691071501025,18.5867732803982,19.9061946558823,26.4274054197446,31.1552998059178,24.400995526961,21.7661818954467,29.4939178048692,4.86222455882544,21.160046417695,13.263033295951,25.4036171317874,19.1500754586627
